Table 1
,,,,,,
,The Movement for Palestine Takes Over MoMA,The Nation,12 hours ago,Hundreds of protesters occupied the storied museum in a reminder that theart world cannot evade its political and moral responsibilities.,,
,"Meta censors pro-Palestinian views on a global scale, report claims",The Guardian,1 month ago,"Meta censors pro-Palestinian views on a global scale, report claims ...Meta has engaged in a “systemic and global” censorship of pro-Palestinian...",,
,Israel-Palestine live: Israel's response to South Africa's genocide case atthe ICJ ends,Middle East Eye,1 month ago,"Israel said that there is ""no genocide"" in Gaza and denied Israel'stargeting of hospitals in response to the genocide claims brought by...",,
,Palestine was never a 'land without a people',The Conversation,"Nov 16, 2023",Palestine was never a 'land without a people' Palestine was never a 'landwithout a people' Palestine was never a 'land without a people'.,,
,Freed Palestinians Were Mostly Young and Not Convicted of Crimes,The New York Times,"Dec 2, 2023",Israel has released a total of 240 Palestinian prisoners and detaineesduring a weeklong pause in hostilities.,,
,Israel country profile,BBC,"Oct 13, 2023",The division of the former British Mandate of Palestine and the creation ofthe State of Israel in the years after the end of World War Two...,,
,Palestine: Israeli settler attacks forcibly transfer Jerusalem community,Norwegian Refugee Council,"Jul 13, 2023","Sustained Israeli settler violence pushed seven Palestinian families fromthe Al-Baqa'a Bedouin community, northeast of Jerusalem,...",,
,326 Palestinian children killed as Israel plunges Gaza into darkness,Defense for Children Palestine,"Oct 11, 2023","DCIP has confirmed the killing of at least 105 Palestinian children indirect Israeli attacks in the Gaza Strip between October 7 and 11, while...",,
,,,,,,
,,,,,,
,"UK considering recognising Palestine state, Lord Cameron says",BBC,2 weeks ago,"Britain could recognise Palestine state as part of peace negotiations,foreign secretary suggests.",,
,U.S. secretary of state tells Israeli leaders that creation of Palestinianstate is key to lasting stability,CBC,1 month ago,U.S. Secretary of State Antony Blinken has urged Israeli leaders to avoidharming civilians as it presses its war against Hamas in the Gaza...,,
,Tobias Ellwood: Pro-Palestinian protesters hold demonstration outside MP'shome,Sky News,1 day ago,"Pro-Palestinian protesters have held a demonstration outside the home ofBournemouth East MP Tobias Ellwood, with signs accusing him of...",,
,Keir Starmer faces General Election challenge from Palestine activists,The National.scot,2 days ago,A PRO-PALESTINE activist will challenge Keir Starmer's seat as campaignersattempt to oust the Labour leader in the next General Election .,,
,Police investigating after Toronto's Mount Sinai Hospital targeted byPro-Palestinian protesters,National Post,1 day ago,"Police are investigating after Pro-Palestinian protesters gathered outsideof Mount Sinai Hospital in Toronto on Monday evening,...",,
,Women avoid jail for wearing pics of killer Hamas paragliders at Palestinemarch,The Sun,1 day ago,THREE women have been been found guilty of a terror offence afterdisplaying images of killer Hamas paragliders at a pro-Palestine march.,,
,"10 books to help you understand Israel and Palestine, recommended by experts",UNSW Sydney,"Nov 22, 2023","10 books to help you understand Israel and Palestine, recommended byexperts · Apeirogon/The Age of Coexistence · Rethinking the Holocaust ·The...",,
,"Dan Plato ditches DA over policies and Palestine, joins Marius Fransman'sPeople's Movement for Change",Daily Maverick,10 hours ago,"Plato served as Cape Town's mayor from 2009 to 2011 and returned for asecond stint from 2018 to 2021. At the time of his resignation,...",,
,Young Americans Are Swinging Toward Palestine's Cause,Foreign Policy,"Jul 20, 2023","While baby boomers and Generation X poll as more sympathetic to Israelis,millennials have been shifting toward Palestinians. Gallup polling...",,
,,,,,,
,,,,,,
,2913 Palestinian children killed in Gaza with U.S. approval,Defense for Children Palestine,"Oct 26, 2023","34 Palestinian children have been killed in the occupied West Bank sinceOctober 7, according to documentation collected by DCIP, when the...",,
,Protestors for Palestine blocked Hanlon Monday night,Guelph News,22 hours ago,Community members blocked the Hanlon Expressway last night during a protestfor Palestine. The protest started at about 7:10 p.m. and ended...,,
,Temporary resident pathway opens for Palestinian extended family in Gaza,Canada.ca,3 weeks ago,This measure provides a temporary safe haven for Palestinians directlyaffected by the crisis in Gaza who have Canadian citizen or permanent...,,
,"UAE rebuffs Israel's Netanyahu over Palestinian workers' pay: ""Ask Zelensky",Axios,1 month ago,"Ask Zelensky:"" UAE rebuffs Bibi request to pay Palestinian workers barredfrom Israel ... The Emirati president rebuffed a request by Israeli...",,
,Trade unions prepare for Palestine protest in Glasgow,The National.scot,1 day ago,"A NATIONAL demonstration in protest of the ongoing atrocities in Gaza willbe held in Glasgow on Saturday, with the route planned to go past...",,
,"I’m Israeli, my ex-husband is Palestinian – and our union has never beenstronger",The Guardian,"Nov 9, 2023","In a normal time, this would be funny. Or annoying. But today, it makes mecry. I am crying because I realize that I'm unraveling, and because...",,
,"Creation of Palestinian state is only way to peace, EU foreign policy chiefsays – as it happened",The Guardian,1 month ago,Summary · Palestinians displaced by the Israeli bombardment of the GazaStrip take shelter at European Gaza Hospital · A child looks on at a...,,
,"Genuine prospect of Palestinian statehood is critical', UNRWA chief tellsemergency summit in Saudi Arabia",UN News,"Nov 11, 2023","According to news reports, The Saudi Crown Prince Mohammed Bin Salman inhis opening remarks called for an immediate end to Israel's military...",,
,326 Palestinian children killed as Israel plunges Gaza into darkness,Defense for Children Palestine,"Oct 11, 2023","DCIP has confirmed the killing of at least 105 Palestinian children indirect Israeli attacks in the Gaza Strip between October 7 and 11, while...",,
,,,,,,
,,,,,,
,Israel-Palestine conflict October 9 updates | Hamas threatens hostages asIsrael tightens Gaza siege,The Hindu,"Oct 10, 2023","The European Union (EU) announced that it would stop funding to thePalestinian territories with immediate effect, following Hamas's weekend...",,
,Israel and the Occupied Palestinian Territories: A Parliamentary readinglist (2020 - 2023),The House of Commons Library,"Dec 8, 2023","Israel and the Occupied Palestinian Territories: A Parliamentary readinglist (2020 – 2023) ... Commons and Lords Library papers, Committee...",,
,Videos purportedly show 2 Palestinian boys shot dead during Israeli raid inWest Bank,CBC,"Dec 1, 2023","The two children, Adam Samer Al-Ghoul (eight years old) and Basil SuleimanAbu Al-Wafa (15 years old), were shot dead by occupation forces in...",,
,Over 80 Irish community groups endorse National Demonstration for Palestinein Dublin,http://gcn.ie/,5 hours ago,"People are invited to gather for the National Demonstration for Palestineat the Garden of Remembrance in Dublin on Saturday, February 17.",,
,Indonesia Urges End Of War In Palestine At Ununctad Trade And DevelopmentForum,Kemlu,"Nov 22, 2023",Indonesia itself remains committed to helping Palestine. The government hassent assistance from the Indonesian people in response to the...,,
,Tory MP Tobias Ellwood's sinister targeting by pro-Palestine mob condemnedas 'chilling',Express.co.uk,1 day ago,The sinister targeting of Tory MP Tobias Ellwood by a pro-Palestinian mobat his family home has been condemned as “chilling”.,,
,Woman convicted for carrying offensive placard following pro-Palestineprotest,Metropolitan Police | Mynewsdesk,"Dec 1, 2023","A woman has been fined after pleading guilty to an offence following herarrest on Saturday, 28 October.",,
,Palestine: From accord to Apartheid,New Internationalist,"Jun 20, 2023",Palestine: From accord to Apartheid ... A new far-right Israeligovernment's meddling with the supreme court has Jewish citizens up inarms. But...,,
,"Palestinian, Israeli foreign ministers invited to address EU's ministerialmeeting",Anadolu Ajansı,"Oct 10, 2023",Decision to invite 2 ministers comes day after EU confirms continuation ofhumanitarian aid to Palestinians - Anadolu Ajansı.,,
,,,,,,
,,,,,,
,"TikTok, Instagram Target Outlet Covering Israel–Palestine Amid Siege on Gaza",The Intercept,"Oct 11, 2023","We saw it with the censorship of Palestinian accounts on Instagram duringthe Sheikh Jarrah protests in 2021, the Israeli army's deadly raids on...",,
,World Court to hear Genocide Case Against Israel,Human Rights Watch,1 month ago,"The International Court of Justice (ICJ) hearings on January 11 and 12,2024, on genocide in Gaza will include the first formal response by...",,
,"OPINION - Solution for Palestine should be sought at International Court ofJustice, not International Criminal Court",Anadolu Ajansı,"Dec 14, 2023","Through a quick decision, the ICJ can register Israel's actions asviolations of the Genocide Convention, and consequently, provisionalmeasures...",,
,Japan-Palestine Foreign Ministers' Meeting,Ministry of Foreign Affairs of Japan,"Nov 3, 2023","Japan-Palestine Foreign Ministers' Meeting ... On November 3, commencing at0:45 p.m. local time (7:45 p.m. JST) for approximately 50 minutes, Ms.",,
,Pro-Palestinian protests: Paraglider badge wearers found guilty,BBC,1 day ago,"Despite the ruling, a judge did not find evidence that the woman were insupport of Hamas.",,
,Israeli comedy fan who was 'hounded out' of Soho theatre for refusing tocelebrate a Palestine flag says comed,Daily Mail Online,12 hours ago,EXCLUSIVE: Liahav Eitan was subjected to chants of 'get the f*** out' and'free Palestine' at the end of 'absurdist' comedian Paul Currie's...,,
,Live: Pro-Palestine protesters block Bristol weapons factory,Bristol Live,7 hours ago,Palestine Action protesters are demonstrating outside of Elbit's Bristol HQthis morning (February 14),,
,Palestine says Israel has no choice but to stop aggression,Anadolu Ajansı,"Nov 19, 2023","The Palestinian presidency said on Saturday there is no option for Israeland the US but ""to stop the aggression"" as military solutions have...",,
,Israeli minister outlines plans for Gaza after war,BBC,1 month ago,The plans are unveiled by the defence minister as fighting rages on in thePalestinian territory.,,
,,,,,,
,,,,,,
,"If courts are soft on pro-Palestinian mobs, where is the legal deterrent?...",The Sun,1 day ago,Duff justiceNOT for the first time we ask: what planet do our judges andmagistrates live on?When the butchers of Hamas struck Israel and...,,
,Nova Peris says Aboriginal flag ‘misappropriated’ by Palestine protesters,SMH.com.au,1 week ago,The former Labor senator led the campaign to free the Aboriginal flag fromcopyright restrictions and is now leading a campaign to keep it...,,
,East Palestine Train Derailment | Ohio Department of Health,Ohio Department of Health (.gov),"Feb 16, 2023","On Feb. 21, 2023, the Ohio Department of Health and partnership agencieswill open a Health Assessment clinic for East Palestine area...",,
,Israel accused of staging footage of Palestinian man surrendering weapons,Middle East Eye,"Dec 11, 2023",Israel-Palestine war: Israel accused of staging footage of Palestinian mansurrendering weapons ... Israel's military has been accused of staging...,,
,Women who displayed paraglider images at London pro-Palestine protestguilty of terror offence,My London,1 day ago,Three women who displayed images of 'paragliders' at a pro-Palestinianmarch in central London a week after Hamas militants entered Israel...,,
,Foreign Secretary announces new support for almost 6 million Palestinianrefugees,GOV.UK,"Sep 13, 2023","UK funding is helping to support 5.9 million Palestinian refugees acrossthe region with vital healthcare and education services, and today I've...",,
,Civilian Palestinian men stripped and detained by Israeli army in Gaza,Middle East Eye,"Dec 7, 2023",Israel-Palestine: Civilian Palestinian men stripped and detained by Israeliarmy ... Israeli forces stripped dozens of civilian Palestinian men of...,,
,Bournemouth MP Tobias Ellwood's home targeted by protesters,Bournemouth Echo,1 day ago,"The large group descended on Tobias Ellwood's home in the Strouden area onMonday, February 12. Footage seen by the Echo shows the crowd...",,
,EXPLAINER: Palestine Protests - Liberty,Liberty,"Oct 20, 2023",The police have frequently used Palestine solidarity protests as anopportunity for immigration enforcement. You have no legal obligation todisclose your...,,
,,,,,,
,,,,,,
,City centre Barclays forced to shut as pro-Palestine activists target bankover 'Israel ties',Birmingham Live,2 days ago,A Barclays branch was forced to shut early to protect the 'safety ofcustomers' after it was targetted by pro-Palestine activists.,,
,Top Australian Palestinian slammed for radio comments on destruction ofIsrael,SMH.com.au,"Nov 8, 2023",The Australian Palestinian Advocacy Network president has advocated for thedestruction of the Israeli state in comments criticised by a...,,
,World Cup 2022: Palestine beats Israel on football’s big stage,Al Jazeera,"Dec 7, 2022",World Cup 2022: Palestine beats Israel on football's big stage. HowPalestine won Qatar 2022 without even playing in it. ... The FIFA World Cupin...,,
,Israel and the Occupied Palestinian Territory,Global Centre for the Responsibility to Protect,"Dec 1, 2022","Palestinian territory – encompassing the Gaza Strip and West Bank,including East Jerusalem – has been occupied by Israel since 1967. VariousUN officials and...",,
,Statement on Israel – Palestine,North Somerset Council,"Oct 16, 2023","The attacks on civilians in Israel have appalled us all and our thoughtsare with those affected, including those living here in North...",,
,Palestine Through its People: Portraits of Palestinians | United Nations,Welcome to the United Nations,"Nov 29, 2022",Palestine Through its People: Portraits of Palestinians · Yasser Murtaja:Armed with a Camera in Gaza · More videos on YouTube · Muna El-Kurd: “Youare Stealing...,,
,The situation in Israel and the Occupied Palestinian Territories continuesto deteriorate: UK statement at the Security ...,GOV.UK,"May 24, 2023",The situation in Israel and the Occupied Palestinian Territories continuesto deteriorate: UK statement at the Security Council. English...,,
,"Palestine: Impunity for Arbitrary Arrests, Torture",Human Rights Watch,"Jun 30, 2022",The death in custody of Banat and rounding up of demonstrators in the weeksthat followed reflects the Palestinian authorities' systematic...,,
,Israel orders police to remove Palestine flags from public spaces,Al Jazeera,"Jan 9, 2023",Israel orders police to remove Palestine flags from public spaces.Far-right security minister Itamar Ben-Gvir said waving the Palestinianflag...,,
,,,,,,
,,,,,,
,Updated TUC Statement on Israel and Palestine,Bectu,"Oct 18, 2023",The TUC has long-standing democratically agreed policy in relation toPalestine and Israel. We have long called for an end to the military...,,
,Support Palestine Today - Donate to Palestine,Islamic Relief UK,"Mar 16, 2023","Why donate to the Palestine emergency through Islamic Relief? IslamicRelief began working in the Occupied Palestinian Territories in 1997,providing life-...",,
,Palestinian territories - Timeline,BBC,"Sep 16, 2021","1974 April-May - Two hardline factions, the Popular Front for theLiberation of Palestine General Command and Democratic Front for the...",,
,How Settlements And Displacements Are Part Of The Gaza Conflict :Throughline,NPR,"May 28, 2021",The recent violence that engulfed Gaza and Jerusalem began with an issuethat's plagued the region for a century now: settlements.,,
,Israel/Palestine: Facebook Censors Discussion of Rights Issues,Human Rights Watch,"Oct 8, 2021",Facebook has suppressed content posted by Palestinians and their supportersspeaking out about human rights issues in Israel and Palestine.,,
,Palestine (State of) | General Assembly,United Nations,"Sep 23, 2022","He urged Israel to recognize its responsibility, apologize for committingthese massacres and displacing the Palestinian citizens, and bear...",,
,U.S. Relations With Palestinian Territories - United States Department ofState,U.S. Department of State (.gov),"Jun 11, 2021","Since the signing of the Oslo Accords in 1993, the United States has beenthe largest provider of assistance to Palestinians in the West Bank...",,
,Palestinian Territories - United States Department of State,U.S. Department of State (.gov),"Jun 11, 2021","U.S. Assistance to the Palestinians ... Since the signing of the OsloAccords in 1993, the United States has been the largest provider ofassistance to...",,
,Remarks at the General Assembly Hall Plenary meeting on Questions ofPalestine and the Middle East,United States Mission to the United Nations (.gov),"Nov 30, 2022","These resolutions are no substitute for what is necessary for peace – thatis direct, good faith, negotiations between Israelis and the...",,
,,,,,,
,,,,,,
,"Starbucks, Workers United union sue each other in standoff overpro-Palestinian social media post",AP News,18 Oct 2023,Starbucks and the union organizing its workers sued each other Wednesday ina standoff sparked by a social media post over the Israel-Hamas...,,
,"NDP pushing Liberals to recognize state of Palestine as U.K., U.S. signalopenness - Canada News",Castanet,1 day ago,"New Democrats are calling on the Liberal government to have Canada formallyrecognize Palestine as a state, saying it would help advance...",,
,The NYPD's Escalating Crackdown on Pro-Palestine Protests Falls 'Outsidethe Bounds of the Constitution',Hell Gate,1 day ago,"Over the past few weeks, NYPD officers have punched protesters, rippedsigns out of peoples' hands, and lashed out after seemingly minor...",,
,Backlash over pro-Palestinian protesters outside Mount Sinai Hospital inToronto,Toronto Star,22 hours ago,Jewish groups and politicians said they believe protesters picketed thehospital and that it was chosen because it is a historically Jewish...,,
,Harvard students' pro-Palestine hunger strike lasts only 12 hours,Campus Reform,2 days ago,"Over 30 Harvard University stopped eating in support of students at BrownUniversity, whose own strike ended just hours later.",,
,A “McCarthyite Backlash” Against Pro-Palestine Speech,Jewish Currents,20 Oct 2023,"According to Sainath, attorneys have spoken to everyone from “people beingfired from their jobs for tweets or social media messages that...",,
,Middle East latest: Israel launches wave of deadly attacks on Lebanon - asHezbollah vows revenge,Sky News,3 hours ago,"The IDF has launched retaliatory strikes on Lebanon after a deadly rocketattack in the north of the country, hitting ""Hezbollah terror targets"".",,
,Israeli troops round up Palestinian men in northern Gaza as U.N. warns aidoperation ‘in tatters’,PBS,8 Dec 2023,"Hundreds rounded up. Eylon Levy, an Israeli government spokesman, saidFriday that those detained in northern Gaza were “military-aged men who...",,
,Blinken says Palestinian voices key to Gaza future,Reuters,5 Nov 2023,"Blinken says Palestinian voices key to Gaza future ... RAMALLAH/BAGHDAD,Nov 5 (Reuters) - Top U.S. diplomat Antony Blinken said the Palestinian...",,
,,,,,,
,,,,,,
,"Israel and the Occupied Palestinian Territories, March 2023: joint statement",GOV.UK,"Mar 4, 2023","Israel and the Occupied Palestinian Territories, March 2023: jointstatement. English; العربيَّة. The governments of France, Germany, Italy,...",,
,What Is U.S. Policy on the Israeli-Palestinian Conflict?,Council on Foreign Relations,"Jun 25, 2020",The United States began providing Israel with military assistance after itswithdrawal from Arab territories as part of the peace process. Washingtonconsidered...,,
,Palestine and Israel: Mapping an annexation,Al Jazeera,"Jun 26, 2020",The occupied Palestinian territories have been under Israeli militarycontrol since 1967. This makes it the longest occupation in modernhistory...,,
,Palestinian Intifada: How Israel orchestrated a bloody takeover,Al Jazeera,"Sep 28, 2020","The second Intifada generally reflected non-violent resistance that wasoverlooked by the mainstream media, as Palestinians organised and...",,
,International Day of Solidarity with the Palestinian People | United Nations,Welcome to the United Nations,"Nov 26, 2019","29 November 2023 - 8 January 2024 · The Writing is on the Wall · PALESTINE| The Most Universal National Cause · Unrealized Rights, UnfulfilledPromises: 70...",,
,Palestine is a climate justice issue,Al Jazeera,"Nov 28, 2019","Palestine is a climate justice issue · plentiful access to water fordrinking, to irrigate crops and lawns, and for · swimming pools. We call...",,
,Palestine marks 28 years since Ibrahimi Mosque massacre,Anadolu Ajansı,"Feb 26, 2022","On Feb. 25, 1994, during the dawn prayer, hundreds of Palestinians wereattacked in mass shootings and bombings at the Ibrahimi Mosque in Hebron...",,
,"Palestine | HISTORY , Religion & Conflicts | HISTORY",History.com,"Aug 11, 2017","When World War I ended in 1918, the British took control of Palestine. TheLeague of Nations issued a British mandate for Palestine—a document...",,
,Opinion | Time to Break the Silence on Palestine (Published 2019),The New York Times,"Jan 19, 2019","It was a lonely, moral stance. And it cost him. But it set an example ofwhat is required of us if we are to honor our deepest values in times...",,
,,,,,,
,,,,,,
,Palestine: Authorities Crush Dissent,Human Rights Watch,"Oct 23, 2018","“The attacks by both the Palestinian Authority and Hamas on dissidents anddemonstrators, reporters and bloggers, are both systematic and...",,
,The Naksa: How Israel occupied the whole of Palestine in 1967,Al Jazeera,"Jun 4, 2018","In 1967, Israel absorbed the whole of historical Palestine, as well asadditional territory from Egypt and Syria. By the end of the war, Israel...",,
,Everything you need to know about Israel-Palestine,Vox,"Nov 20, 2018","Israel-Palestine is the world's most controversial conflict. Here's aclear, nonpartisan guide to the basics.",,
,Palestine Land Day: A day to resist and remember,Al Jazeera,"Mar 30, 2018","Since then, March 30 has been known as Land Day. It has become a majorcommemorative date in the Palestinian political calendar and an important...",,
,"Iran, Hamas & Palestinian Islamic Jihad",Wilson Center,"Jul 9, 2018","Iran provides Hamas with financial aid, weapons and training. Theirrelations converged after the 1990 Gulf War and the US-orchestratedMadrid...",,
,"Palestine: Land of Olives and Vines – Cultural Landscape of SouthernJerusalem, Battir",UNESCO World Heritage Centre,"Mar 7, 2018","Battir is a major Palestinian cultural landscape, the adaptation of a deepvalley system for agricultural purposes as a result of a good supply ofwater. The...",,
,"Modi visits Ramallah, backs independent Palestine state",Al Jazeera,"Feb 10, 2018",Narendra Modi backs independent Palestinian state during first trip by anIndian prime minister to occupied territories.,,
,How mainstream media gets Palestine wrong,Al Jazeera,"Dec 30, 2017",Palestinians usually make it into mainstream coverage only when they areprotesting or physically confronting Israeli aggression. Their outcry...,,
,How Britain Destroyed the Palestinian Homeland,Al Jazeera,"Apr 10, 2018","British and French mandates were extended over divided Arab entities, whilePalestine was granted to the Zionist movement a year later, when...",,
,,,,,,
,,,,,,
,Israeli forces use five Palestinian children as human shields,Defense for Children Palestine,18 May 2023,"Israeli forces use five Palestinian children as human shields ... Ramallah,May 18, 2023—Israeli forces have used at least five Palestinian...",,
,Israel-Palestine conflict: Recent developments and statements - House ofLords Library,House of Lords Library,2 Mar 2023,The Israel-Palestine conflict has seen increased violence in 2023. Despitea joint Israeli-Palestinian commitment announced on 26 February...,,
,Petitions on Israel and Palestine to be debated by MPs - Committees,UK Parliament,7 Dec 2023,"Petitions on Israel and Palestine to be debated by MPs ... On Monday 11December, MPs will debate three petitions relating to Israel andPalestine...",,
,Palestine Solidarity Art From Around the World,Hyperallergic,1 month ago,"In a neo-surrealist digital scape, MacCormack generated “part-human,part-watermelon characters” rippling and pulsing in a desert environment...",,
,"TikTok, Instagram Target Outlet Covering Israel–Palestine Amid Siege on Gaza",The Intercept,11 Oct 2023,"We saw it with the censorship of Palestinian accounts on Instagram duringthe Sheikh Jarrah protests in 2021, the Israeli army's deadly raids on...",,
,What's happening in Gaza? A desperate humanitarian crisis,British Red Cross,19 Oct 2023,"A desperate humanitarian crisis is unfolding in the Gaza Strip. Find outthe latest news from Gaza where thousands have died, and healthcare hascollapsed.",,
,"UAE rebuffs Israel's Netanyahu over Palestinian workers' pay: ""Ask Zelensky",Axios,1 month ago,"Ask Zelensky:"" UAE rebuffs Bibi request to pay Palestinian workers barredfrom Israel ... The Emirati president rebuffed a request by Israeli...",,
,"Church shooting: AR-15 had 'Palestine' sticker, antisemitic writingsrecovered",MSN,2 days ago,A pro-Palestinian message was written on the gun belonging to a woman whoopened fire at celebrity pastor Joel Osteen's Lakewood Church in...,,
,Petition: Remain neutral in Israel-Palestine conflict and withdraw supportfor Israel,UK Parliament,12 Oct 2023,"Petition Remain neutral in Israel-Palestine conflict and withdraw supportfor Israel. We want the UK to be neutral in the conflict between Israel andPalestine,...",,
,,,,,,
,,,,,,
,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,Building a brighter future for Palestine’s next generation,Medical Aid for Palestinians,14 mei 2023,"WE BELIEVE PALESTINE'S NEXT GENERATION DESERVE A BRIGHTER FUTURE – JOIN US... Violence, discrimination and dispossession have blighted the lives ofPalestinians...",,
,"Chilling effect': People expressing pro-Palestinian views censured,suspended from work and school",CBC,1 maand geleden,"Some employees and students across Canada who have publicly stated theirpro-Palestinian stance on the Israel-Hamas war have been fired,...",,
,palestine,Fight Back! News,5 dec 2023,Palestinians and Palestine solidarity activists are celebrating the victoryacross the country. They are excited that Minneapolis is joining citieslike Chicago...,,
,Calendar of Resistance for Palestine 2024,Samidoun: Palestinian Prisoner Solidarity Network,1 maand geleden,"UNITED STATES · APPLETON, WI (US) – Fri Jan 5, 4 pm, Footbridge near TimberRattlers Stadium. · BELLINGHAM, WA (US) – Fri Jan 5, 3 pm, Magnolia...",,
,Israel – Palestine: MSF calls for indiscriminate violence and collectivepunishment to stop,MSF UK,12 okt 2023,"Civilians, civilian infrastructure and healthcare facilities must beprotected at all times. MSF calls on the Government of Israel to ceaseits...",,
,Hundreds show up in support of Palestine at Sacramento rally,KCRA,20 okt 2023,Hundreds of people on Friday took to the streets in Sacramento in supportof Palestine.,,
,Women who displayed paraglider images at London pro-Palestine protestguilty of terror offence,My London,1 dag geleden,The district judge at Westminster Magistrates' Court said he did not thinkthey actually supported Hamas but said it came down to what a...,,
,Israel/Palestine: the cycle of violence must end,France ONU,20 feb 2023,"As President Macron said to the Israeli Prime Minister on February 3,France strongly condemns the terrorist attacks committed in recent weeks.",,
,Israel Palestine conflict: NJ leaders pledge solidarity,Bergen Record,7 okt 2023,The shockwaves from rocket attacks on Israeli towns near the Gaza Stripreverberated throughout New Jersey Saturday.,,
,,,,,,
,,,,,,
,Israeli army 'arbitrarily' detains Palestinian women and girls from Gaza,Middle East Eye,"Dec 11, 2023",Israel-Palestine war: Israeli army 'arbitrarily' detains Palestinian womenand girls from Gaza ... The Israeli army has arbitrarily detained...,,
,Palestinian Forum Highlights Threats of Autonomous Weapons,Human Rights Watch,"Jun 6, 2023",Autonomous weapons systems could help automate Israel's uses of force.These uses of force are frequently unlawful and help entrench Israel's...,,
,"Chilling effect': People expressing pro-Palestinian views censured,suspended from work and school",CBC,1 month ago,"Some employees and students across Canada who have publicly stated theirpro-Palestinian stance on the Israel-Hamas war have been fired,...",,
,"I'm a Palestinian living in Canada, and I can't take the silence",CBC,"Nov 23, 2023","I'm a Palestinian living in Canada, and I can't take the silence · I feelso helpless thousands of miles away from my family's homeland · Social...",,
,"Dan Plato ditches DA over policies and Palestine, joins Marius Fransman'sPeople's Movement for Change",Daily Maverick,10 hours ago,"Plato served as Cape Town's mayor from 2009 to 2011 and returned for asecond stint from 2018 to 2021. At the time of his resignation,...",,
,How Hamas became the leader of the Palestinian national movement,Le Monde.fr,"Nov 26, 2023","Initially focused on religion, Hamas then established itself on thePalestinian political scene, ousting its rival Fatah in Gaza – but since...",,
,The false choice between Palestinian and Jewish liberation | The Strategist,The Strategist | ASPI's analysis and commentary site,"Nov 29, 2023","And as Israel has come to be viewed as the ultimate colonial oppressor, thesins of Western imperialism fade into the background. Even Noam...",,
,US calls for Palestinian Authority to run Gaza and West Bank after the warwith Hamas,Financial Times,"Nov 8, 2023",Antony Blinken says there must be no Israeli reoccupation of the enclave orforcible displacement.,,
,Israel-Palestine conflict divides South African politicians – what theirresponses reveal about historical alliances,The Conversation,"Oct 10, 2023",Historical roots. Unwavering support for Palestinian nationhood hasremained a steadfast element of South African foreign policy since theANC...,,
,,,,,,
,,,,,,
,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,Israel / Palestine - a joint message from all political group leaders atWorcester City Council,Worcester City Council,26 Oct 2023,"Israel / Palestine - a joint message from all political group leaders atWorcester City Council ... We, like so many other people across the world...",,
,palestine,Fight Back! News,5 Dec 2023,Palestinians and Palestine solidarity activists are celebrating the victoryacross the country. They are excited that Minneapolis is joining citieslike Chicago...,,
,Occupied Palestinian territory: Protection of Civilians Report | 14 - 27February 2023 - occupied Palestinian territory,ReliefWeb,4 Mar 2023,"Between 1 January and 27 February 2023, 63 Palestinians and thirteenIsraelis, in addition to one foreign national and an Israeli soldier were...",,
,Origins and Evolution of the Palestine Problem,Welcome to the United Nations,21 Sept 2021,"Foreword · Part I, published in 1978, offers historical background of thequestion of Palestine reaching as far back as 1915. · Part II,...",,
,MSF Focus on Palestine,MSF Australia,17 Feb 2020,"We run mental health programs in Hebron, Nablus, Qalqilya, Bethlehem andRamallah governorates offering psychological and social support to victimsof political...",,
,Support Palestine Today - Donate to Palestine,Islamic Relief UK,16 Mar 2023,"Why donate to the Palestine emergency through Islamic Relief? IslamicRelief began working in the Occupied Palestinian Territories in 1997,providing life-...",,
,What can the Bildungsroman tell us about the Israel and Palestine conflict?,The University of Western Australia,16 Jan 2023,"While focused on a mature and cynical character, this graphic novel isfaithful to the tenets of the Bildungsroman. We see “a loss of faith in...",,
,ICC Pre-Trial Chamber decision on jurisdiction in relation to the'Situation in Palestine',Australian Minister for Foreign Affairs,6 Feb 2021,Australia has deep concerns with the ruling of the Pre-Trial Chamber of theInternational Criminal Court that it has jurisdiction in...,,
